user_id,age,country,favorite_genres,genre_weights
78ff2df3-4692-47fc-aacb-9528f49d8092,42,India,"[""goth"", ""dubstep""]","{""goth"": 0.6391, ""dubstep"": 0.2893, ""club"": 0.0441, ""acoustic"": 0.0275}"
6de3b73b-e2f2-44ad-b9b1-a69bea1f3b13,60,Germany,"[""garage""]","{""garage"": 0.9063, ""ska"": 0.0335, ""groove"": 0.0602}"
a9139f77-6499-4e7a-ab57-0346ff1b200c,62,Canada,"[""alternative""]","{""alternative"": 0.7631, ""iranian"": 0.0514, ""hard-rock"": 0.0682, ""r-n-b"": 0.0419, ""idm"": 0.0754}"
dd82bd2e-ad34-46b2-9329-a102297fe7a2,29,India,"[""reggae"", ""rock-n-roll""]","{""reggae"": 0.6336, ""rock-n-roll"": 0.2444, ""trance"": 0.0216, ""heavy-metal"": 0.046, ""honky-tonk"": 0.0545}"
7ed0f4e9-fbe4-4e2f-876a-c3824fe7585e,61,France,"[""latin""]","{""latin"": 0.84, ""chill"": 0.0653, ""acoustic"": 0.0549, ""mandopop"": 0.0399}"
8f277ae0-5ec1-4906-b45d-8f2a8c4720f6,39,UK,"[""techno"", ""latino"", ""turkish""]","{""techno"": 0.4882, ""latino"": 0.2902, ""turkish"": 0.1525, ""pagode"": 0.0522, ""grindcore"": 0.017}"
1ff94a4a-d092-4075-bdb7-eab26c96e1cf,50,Japan,"[""grindcore"", ""r-n-b""]","{""grindcore"": 0.5844, ""r-n-b"": 0.3138, ""emo"": 0.0344, ""indian"": 0.0673}"
e0c16773-aace-4f59-8d62-1c1a2ee0c0f7,56,Mexico,"[""trance""]","{""trance"": 0.8315, ""indie-pop"": 0.0777, ""grindcore"": 0.0908}"
01d29ee5-9310-490d-b33a-b6d584c9c3bb,53,Germany,"[""synth-pop"", ""pagode"", ""country""]","{""synth-pop"": 0.5199, ""pagode"": 0.2381, ""country"": 0.1844, ""chicago-house"": 0.0135, ""rock-n-roll"": 0.0441}"
6b141aae-7b1b-412c-bc3e-0136a039a1c4,35,Brazil,"[""kids""]","{""kids"": 0.8788, ""singer-songwriter"": 0.0298, ""german"": 0.0319, ""swedish"": 0.0596}"
d9609aea-f1fe-4aea-b45b-b18a4cb42738,55,Mexico,"[""folk"", ""k-pop""]","{""folk"": 0.5303, ""k-pop"": 0.2668, ""new-age"": 0.0456, ""pop"": 0.0325, ""indian"": 0.0635, ""detroit-techno"": 0.0611}"
b860170c-6aa6-432b-9ca0-78e288d21d5e,30,France,"[""samba""]","{""samba"": 0.8164, ""techno"": 0.0306, ""reggae"": 0.043, ""deep-house"": 0.0356, ""folk"": 0.0745}"
30e8f038-595e-497e-aef6-d9910a7e7148,61,India,"[""tango""]","{""tango"": 0.7526, ""happy"": 0.0677, ""j-pop"": 0.0751, ""french"": 0.0518, ""breakbeat"": 0.0527}"
989afadb-86d2-4dcd-85c4-3539e2d3c04c,44,Germany,"[""singer-songwriter""]","{""singer-songwriter"": 0.904, ""iranian"": 0.052, ""house"": 0.044}"
d4e89415-1cce-4f58-b60a-5a3b2a065b34,55,UK,"[""sleep""]","{""sleep"": 0.8204, ""electro"": 0.0949, ""samba"": 0.0846}"
55d3606b-7c21-4836-9080-0645a33895a8,62,USA,"[""singer-songwriter""]","{""singer-songwriter"": 0.8671, ""trance"": 0.059, ""pagode"": 0.074}"
e45c97a2-9174-458a-95d0-dbb7b286633d,52,Australia,"[""chill""]","{""chill"": 0.8527, ""study"": 0.0795, ""electro"": 0.0678}"
7c19aea4-eac0-4b56-8e48-f4156d44a10b,58,Australia,"[""metalcore"", ""disco""]","{""metalcore"": 0.6072, ""disco"": 0.2604, ""sertanejo"": 0.0422, ""indian"": 0.0431, ""progressive-house"": 0.0471}"
b912e752-d7a1-47f7-b190-d9eaed4fa30e,57,Japan,"[""pop"", ""pop-film""]","{""pop"": 0.6269, ""pop-film"": 0.3201, ""minimal-techno"": 0.0254, ""punk-rock"": 0.0277}"
9005b681-9a99-4c10-b06a-c6e27cd96106,20,France,"[""rock""]","{""rock"": 0.8603, ""party"": 0.0582, ""honky-tonk"": 0.0815}"
76480d8a-91d0-442d-a28a-728ce1a874a8,45,Australia,"[""salsa""]","{""salsa"": 0.8546, ""chill"": 0.0418, ""reggaeton"": 0.0529, ""blues"": 0.0506}"
3fbe54bb-a6c7-41d2-8513-a5d9a50a0917,37,Brazil,"[""jazz""]","{""jazz"": 0.8961, ""kids"": 0.0415, ""hardcore"": 0.0415, ""cantopop"": 0.0209}"
4bc99229-72a4-4c6a-8b3b-1c530a42202d,55,Japan,"[""alt-rock"", ""pagode""]","{""alt-rock"": 0.562, ""pagode"": 0.3196, ""children"": 0.052, ""piano"": 0.0133, ""club"": 0.0346, ""gospel"": 0.0186}"
6b1437a0-1ffd-4830-acae-e59990b38fab,29,USA,"[""k-pop""]","{""k-pop"": 0.9151, ""power-pop"": 0.0375, ""children"": 0.0475}"
32da88ae-1de5-47af-b10e-51fc56a6943d,63,UK,"[""pop-film"", ""songwriter""]","{""pop-film"": 0.6395, ""songwriter"": 0.2946, ""minimal-techno"": 0.0384, ""guitar"": 0.0275}"
f81b8d08-e427-43cc-8ef3-9568303d9d6a,54,Canada,"[""synth-pop"", ""rock"", ""j-pop""]","{""synth-pop"": 0.5399, ""rock"": 0.2612, ""j-pop"": 0.1239, ""mandopop"": 0.0132, ""electro"": 0.025, ""groove"": 0.0218, ""bluegrass"": 0.015}"
c37bc018-d5d9-4889-9068-297a9c1f064a,57,USA,"[""club""]","{""club"": 0.8099, ""acoustic"": 0.0701, ""metal"": 0.0616, ""malay"": 0.0151, ""new-age"": 0.0433}"
282be0ab-b354-4145-a96f-8a58e24ec360,52,Japan,"[""sleep""]","{""sleep"": 0.7714, ""j-pop"": 0.0673, ""rockabilly"": 0.0589, ""kids"": 0.0683, ""industrial"": 0.0342}"
14f4c8c2-f169-459c-b8f5-5be3eb365f1b,62,India,"[""reggae""]","{""reggae"": 0.8439, ""german"": 0.0324, ""dance"": 0.0407, ""kids"": 0.0645, ""electro"": 0.0185}"
8ec3f961-89b1-4131-ba9f-07f46b107eef,20,Germany,"[""j-rock"", ""soul"", ""techno""]","{""j-rock"": 0.4406, ""soul"": 0.288, ""techno"": 0.1963, ""goth"": 0.0239, ""swedish"": 0.0303, ""country"": 0.0209}"
16fa5d31-947c-4768-b216-1135cbd594da,27,USA,"[""trip-hop"", ""synth-pop""]","{""trip-hop"": 0.639, ""synth-pop"": 0.2566, ""pop-film"": 0.025, ""reggaeton"": 0.0226, ""sad"": 0.0223, ""trance"": 0.0345}"
93ba0c0d-46eb-4b35-90b9-bb7bb8b17a26,16,Brazil,"[""world-music""]","{""world-music"": 0.8477, ""opera"": 0.059, ""grindcore"": 0.0516, ""j-rock"": 0.0416}"
8af57860-6a62-4c88-9775-c49a697c4f5d,46,Brazil,"[""detroit-techno"", ""study""]","{""detroit-techno"": 0.6194, ""study"": 0.3261, ""ska"": 0.0254, ""blues"": 0.029}"
32ea3486-2c54-497b-a156-2845a6c48ca5,32,Germany,"[""disney""]","{""disney"": 0.8655, ""death-metal"": 0.0515, ""mandopop"": 0.033, ""blues"": 0.0499}"
501841b8-a040-4eba-97b1-81ff397e1f72,41,India,"[""funk""]","{""funk"": 0.8867, ""dubstep"": 0.0557, ""hip-hop"": 0.0198, ""power-pop"": 0.0377}"
75da2344-6ac3-4874-be54-ec036993593d,46,Brazil,"[""hip-hop"", ""british""]","{""hip-hop"": 0.6083, ""british"": 0.2816, ""punk"": 0.0441, ""house"": 0.0366, ""comedy"": 0.0104, ""samba"": 0.0189}"
9a7c5315-0ba6-40ef-8794-69a741c4c3eb,25,Brazil,"[""disney""]","{""disney"": 0.8697, ""metal"": 0.0259, ""reggaeton"": 0.0223, ""dancehall"": 0.0821}"
dd75e50f-fb9f-4aff-b2aa-f47a475ff4ed,63,Canada,"[""black-metal"", ""hardstyle""]","{""black-metal"": 0.6642, ""hardstyle"": 0.2784, ""grunge"": 0.0438, ""world-music"": 0.0136}"
964fb161-4de6-4401-83f9-ef50c1b1946c,56,India,"[""j-pop"", ""opera""]","{""j-pop"": 0.5832, ""opera"": 0.2792, ""classical"": 0.0373, ""salsa"": 0.0203, ""honky-tonk"": 0.0564, ""guitar"": 0.0236}"
87176aa4-3a15-46be-8c16-1d4de5721a6a,38,Japan,"[""singer-songwriter""]","{""singer-songwriter"": 0.8429, ""alternative"": 0.0489, ""swedish"": 0.0651, ""dance"": 0.0432}"
0d5147a3-0347-4b39-ad8f-9b5539a2bcaf,21,Japan,"[""british"", ""songwriter""]","{""british"": 0.5756, ""songwriter"": 0.3097, ""hardstyle"": 0.0516, ""breakbeat"": 0.0138, ""acoustic"": 0.0494}"
8b8a27f8-f23f-41c7-9222-c1f3ca295fd5,41,UK,"[""detroit-techno"", ""trip-hop""]","{""detroit-techno"": 0.6417, ""trip-hop"": 0.2479, ""death-metal"": 0.0377, ""indie-pop"": 0.0428, ""country"": 0.0299}"
a365fcaf-76b7-4919-ab31-c6a7875dd4bc,16,Japan,"[""k-pop"", ""techno""]","{""k-pop"": 0.6311, ""techno"": 0.3012, ""salsa"": 0.024, ""chill"": 0.0437}"
f6bb200c-6087-48e1-9c30-ee8b9fa02bd6,26,Canada,"[""happy""]","{""happy"": 0.9085, ""disney"": 0.0209, ""forro"": 0.0706}"
b2ddee13-1315-450f-a397-0f881a7d6476,31,Australia,"[""sertanejo"", ""brazil""]","{""sertanejo"": 0.5994, ""brazil"": 0.2402, ""study"": 0.0512, ""grindcore"": 0.0318, ""punk-rock"": 0.0341, ""ambient"": 0.0433}"
73f0b673-1b6a-46e9-b0b6-88f6d10345ae,21,France,"[""honky-tonk""]","{""honky-tonk"": 0.8088, ""children"": 0.0648, ""grunge"": 0.0556, ""blues"": 0.0404, ""edm"": 0.0303}"
5828b4f1-5f8e-4cc7-831d-559646491240,16,Australia,"[""mandopop""]","{""mandopop"": 0.9146, ""indian"": 0.0578, ""grindcore"": 0.0276}"
4e75e230-79ee-49bf-af5c-d31f0426b40c,53,Germany,"[""romance""]","{""romance"": 0.7547, ""party"": 0.0194, ""spanish"": 0.079, ""techno"": 0.0718, ""pop"": 0.075}"
62955e66-f726-47d5-9ddb-2fcaa7def338,50,Australia,"[""idm""]","{""idm"": 0.8782, ""soul"": 0.0515, ""funk"": 0.0406, ""happy"": 0.0296}"
f01d9908-004f-4e80-bb9b-5f5f2bceb2f7,26,USA,"[""idm"", ""rock-n-roll"", ""indie""]","{""idm"": 0.4877, ""rock-n-roll"": 0.2713, ""indie"": 0.0982, ""honky-tonk"": 0.0463, ""mpb"": 0.0349, ""hip-hop"": 0.047, ""indian"": 0.0147}"
c9f6ef74-710d-442f-b5a2-183985f65c52,47,USA,"[""chill""]","{""chill"": 0.8734, ""french"": 0.0696, ""anime"": 0.0217, ""brazil"": 0.0353}"
3ac8723f-0b13-4ff2-9186-d0e64d27e639,24,USA,"[""hard-rock"", ""afrobeat""]","{""hard-rock"": 0.6334, ""afrobeat"": 0.2925, ""k-pop"": 0.0197, ""grindcore"": 0.0403, ""dancehall"": 0.0141}"
b0ce4e99-431c-4619-8874-afb070d91ca5,33,Canada,"[""j-rock""]","{""j-rock"": 0.7881, ""deep-house"": 0.085, ""gospel"": 0.0775, ""k-pop"": 0.0495}"
428f5774-b3cf-4e1a-8d66-ad2e1d421a93,62,Japan,"[""dubstep""]","{""dubstep"": 0.8247, ""german"": 0.0333, ""heavy-metal"": 0.0676, ""ambient"": 0.0744}"
4205fef1-02f3-43c1-8ab6-cfff09cec091,51,France,"[""breakbeat"", ""rock-n-roll""]","{""breakbeat"": 0.5639, ""rock-n-roll"": 0.2806, ""new-age"": 0.015, ""gospel"": 0.0481, ""dancehall"": 0.046, ""metal"": 0.0465}"
c9a9a57f-dbc3-4104-9033-e7386d14b682,26,France,"[""anime"", ""iranian"", ""brazil""]","{""anime"": 0.4263, ""iranian"": 0.2805, ""brazil"": 0.1822, ""trance"": 0.0391, ""reggae"": 0.0437, ""show-tunes"": 0.0283}"
6d32b856-1369-4326-9b49-06c522b99e52,59,Canada,"[""sleep"", ""mpb""]","{""sleep"": 0.6732, ""mpb"": 0.2632, ""alt-rock"": 0.0132, ""grindcore"": 0.0333, ""drum-and-bass"": 0.017}"
a085e6b6-9706-4501-86c4-82ab8a53f833,64,Canada,"[""heavy-metal"", ""synth-pop""]","{""heavy-metal"": 0.6375, ""synth-pop"": 0.2965, ""anime"": 0.0148, ""folk"": 0.0513}"
b1a39115-af6f-4f1e-b763-c2cefbf46f78,23,Japan,"[""power-pop""]","{""power-pop"": 0.8146, ""groove"": 0.0563, ""turkish"": 0.0374, ""disco"": 0.0192, ""classical"": 0.0725}"
7ac8289d-c4ea-4b36-a9f4-8e13048d436c,48,Mexico,"[""chicago-house""]","{""chicago-house"": 0.7928, ""study"": 0.0436, ""trip-hop"": 0.0449, ""drum-and-bass"": 0.0421, ""club"": 0.0766}"
ead3b663-9b42-4051-998a-37d591739d59,42,USA,"[""j-idol"", ""trance""]","{""j-idol"": 0.5875, ""trance"": 0.3271, ""electro"": 0.0354, ""study"": 0.016, ""tango"": 0.034}"
8b22ca9c-5ddf-4095-abfb-2e675772e2b7,61,Germany,"[""latin"", ""german""]","{""latin"": 0.5997, ""german"": 0.3378, ""singer-songwriter"": 0.0251, ""show-tunes"": 0.0375}"
150ebf4d-230a-4dea-b933-4c69230c3a13,24,Germany,"[""malay"", ""detroit-techno""]","{""malay"": 0.6027, ""detroit-techno"": 0.2491, ""cantopop"": 0.0343, ""chicago-house"": 0.0441, ""turkish"": 0.0163, ""gospel"": 0.0536}"
03f46d46-06a6-42d5-a2f1-02d1263cea89,16,Brazil,"[""trip-hop""]","{""trip-hop"": 0.8854, ""singer-songwriter"": 0.0216, ""study"": 0.0271, ""metalcore"": 0.0658}"
1d1f6f8f-ea18-4787-b33d-a590a3f265c5,26,Brazil,"[""hard-rock"", ""forro""]","{""hard-rock"": 0.6053, ""forro"": 0.2749, ""jazz"": 0.0239, ""edm"": 0.0367, ""world-music"": 0.023, ""j-rock"": 0.0363}"
105ec76d-1100-4ca0-a8e6-7f9fbe746f38,55,Canada,"[""indian"", ""pop-film""]","{""indian"": 0.6049, ""pop-film"": 0.3628, ""latin"": 0.0155, ""study"": 0.0168}"
34bb5c3a-bf2a-4ace-b6aa-05fb157e0af1,63,Brazil,"[""house""]","{""house"": 0.9277, ""rock-n-roll"": 0.0208, ""party"": 0.0515}"
0dc563dd-d9ba-4cd1-ace6-b72ff8826416,59,Germany,"[""iranian""]","{""iranian"": 0.8695, ""j-pop"": 0.0748, ""punk-rock"": 0.0557}"
a28e6c12-574c-4c68-b1be-5f8e4e0a85f1,21,Canada,"[""emo""]","{""emo"": 0.7998, ""guitar"": 0.0525, ""edm"": 0.0609, ""goth"": 0.045, ""swedish"": 0.0419}"
bfc2b969-ff9b-4f08-968b-6df1bfed91d8,26,Australia,"[""grindcore""]","{""grindcore"": 0.7714, ""happy"": 0.0466, ""blues"": 0.0582, ""punk-rock"": 0.0572, ""reggae"": 0.0667}"
bf14d8d4-e826-4678-b106-30095dbe7ca3,34,UK,"[""swedish"", ""groove""]","{""swedish"": 0.6238, ""groove"": 0.2383, ""jazz"": 0.0147, ""anime"": 0.0498, ""pop-film"": 0.0476, ""honky-tonk"": 0.0258}"
eef9f4cd-b8ae-4697-97ba-a3b18133ea5d,44,Brazil,"[""piano""]","{""piano"": 0.8901, ""jazz"": 0.0334, ""cantopop"": 0.0766}"
f72c54cf-e0cf-4dff-ab0a-32f21c4d05e8,56,India,"[""indie-pop""]","{""indie-pop"": 0.8393, ""metalcore"": 0.0639, ""comedy"": 0.0719, ""trance"": 0.0248}"
7b22097e-0f96-4212-b87c-db371a3abfb6,37,India,"[""brazil""]","{""brazil"": 0.9174, ""romance"": 0.0259, ""detroit-techno"": 0.0566}"
e20c9790-9848-497c-87a5-ddf3d4ba6216,47,France,"[""british""]","{""british"": 0.729, ""alt-rock"": 0.075, ""groove"": 0.0626, ""comedy"": 0.0639, ""pop"": 0.0696}"
fa3ba956-2603-4ccf-a1e8-3bf7d53903e5,24,Japan,"[""dance"", ""romance""]","{""dance"": 0.5448, ""romance"": 0.2971, ""emo"": 0.048, ""brazil"": 0.0478, ""iranian"": 0.0624}"
8ff8275d-f099-4cb7-9b8d-c0358d500abe,42,Canada,"[""club""]","{""club"": 0.8629, ""blues"": 0.044, ""dubstep"": 0.0447, ""spanish"": 0.0484}"
70fb6afd-fcc7-4c4f-9b9b-fd26ee1effac,20,USA,"[""children"", ""rockabilly"", ""singer-songwriter""]","{""children"": 0.493, ""rockabilly"": 0.2375, ""singer-songwriter"": 0.1243, ""mpb"": 0.0311, ""latino"": 0.0505, ""power-pop"": 0.0324, ""groove"": 0.0312}"
2712b1cf-d01a-408f-b965-e766092754ad,47,Mexico,"[""edm""]","{""edm"": 0.7206, ""new-age"": 0.054, ""pop-film"": 0.0819, ""samba"": 0.078, ""pagode"": 0.0656}"
8ec4f579-d6c1-4a7a-8e31-ca744050ba3d,46,Mexico,"[""study""]","{""study"": 0.8033, ""malay"": 0.0274, ""detroit-techno"": 0.082, ""deep-house"": 0.045, ""indie-pop"": 0.0422}"
b81c403e-0f6a-45f8-96b8-6bc9a65bdbda,61,UK,"[""grindcore""]","{""grindcore"": 0.8386, ""deep-house"": 0.0695, ""metalcore"": 0.0311, ""detroit-techno"": 0.0608}"
074b701f-57fb-4d24-a253-156b716514cd,58,Germany,"[""latino""]","{""latino"": 0.9471, ""mpb"": 0.0308, ""funk"": 0.0222}"
d4ac1348-e717-487d-b55d-5790ff3541f5,33,UK,"[""k-pop"", ""disco""]","{""k-pop"": 0.6507, ""disco"": 0.2845, ""chill"": 0.0276, ""metal"": 0.0372}"
acebb7bd-289d-4bc6-bb86-9fad21e2ae93,18,UK,"[""children"", ""groove""]","{""children"": 0.6252, ""groove"": 0.3125, ""latino"": 0.0273, ""dance"": 0.0349}"
b9033502-21c0-45de-b2fd-196d63f5de2d,19,Australia,"[""iranian""]","{""iranian"": 0.8033, ""indian"": 0.0591, ""opera"": 0.0652, ""industrial"": 0.0318, ""piano"": 0.0405}"
d92d2eda-7956-4bc6-ba8e-e3ed6211018e,17,Brazil,"[""breakbeat""]","{""breakbeat"": 0.9015, ""trip-hop"": 0.0777, ""anime"": 0.0208}"
62e6f6fe-96c2-4c46-a0a3-f668ddccfd07,34,Canada,"[""turkish"", ""latino""]","{""turkish"": 0.6095, ""latino"": 0.3048, ""ambient"": 0.0164, ""grunge"": 0.0346, ""club"": 0.0347}"
91567a5e-b9e1-47d5-8bda-8826e1f6b581,62,Mexico,"[""metal""]","{""metal"": 0.7659, ""ambient"": 0.0533, ""iranian"": 0.0641, ""sertanejo"": 0.0447, ""detroit-techno"": 0.072}"
8c2df28a-a0ff-4fe0-b2c0-2402c1bc88ba,17,Germany,"[""salsa""]","{""salsa"": 0.8407, ""grunge"": 0.0603, ""mpb"": 0.065, ""alternative"": 0.034}"
cf88bfa0-6c99-4017-9706-51a40ddd0eac,31,France,"[""blues"", ""anime""]","{""blues"": 0.6037, ""anime"": 0.2721, ""brazil"": 0.0389, ""pagode"": 0.033, ""dance"": 0.0523}"
de2556d5-d8d6-4b6b-bc15-d99b275e4094,50,France,"[""metalcore"", ""house""]","{""metalcore"": 0.608, ""house"": 0.3199, ""grunge"": 0.0573, ""jazz"": 0.0149}"
478754dd-f2fa-403d-9b3c-6a387c029241,25,India,"[""punk-rock""]","{""punk-rock"": 0.8946, ""psych-rock"": 0.0575, ""heavy-metal"": 0.0242, ""minimal-techno"": 0.0237}"
df0c34e9-927f-4096-8fe4-053f61c85499,60,Australia,"[""iranian""]","{""iranian"": 0.7626, ""industrial"": 0.0263, ""r-n-b"": 0.0691, ""hardcore"": 0.0629, ""j-dance"": 0.0791}"
00fd975d-37b4-4026-b98c-5d1277337fad,33,USA,"[""anime""]","{""anime"": 0.8078, ""comedy"": 0.0634, ""k-pop"": 0.0876, ""garage"": 0.0412}"
b17fee11-f89c-458c-8c2a-ed716b385a94,61,UK,"[""party"", ""disco""]","{""party"": 0.6368, ""disco"": 0.3077, ""piano"": 0.0159, ""j-dance"": 0.0252, ""ambient"": 0.0144}"
86596436-4b8d-4601-a9e9-ef7ad5d39611,17,Germany,"[""mpb""]","{""mpb"": 0.9337, ""dancehall"": 0.048, ""progressive-house"": 0.0182}"
09e15c33-09d5-4f4a-8678-93ea54ccd019,43,Mexico,"[""cantopop""]","{""cantopop"": 0.8758, ""comedy"": 0.0606, ""singer-songwriter"": 0.0635}"
649c80da-55e3-496e-a8bf-0dd54605af23,48,Germany,"[""dancehall""]","{""dancehall"": 0.8739, ""idm"": 0.0628, ""metal"": 0.0325, ""emo"": 0.0308}"
9f977e7f-3462-4406-a5e4-cebbf654dd53,19,India,"[""idm""]","{""idm"": 0.8029, ""k-pop"": 0.0542, ""grunge"": 0.0643, ""reggae"": 0.0208, ""ambient"": 0.0578}"
590222b8-2e8e-404c-8dad-9a086c7bcbcb,40,Australia,"[""rock-n-roll""]","{""rock-n-roll"": 0.8456, ""alternative"": 0.0727, ""iranian"": 0.0817}"
c4bf15ff-5fd0-45a5-81f4-0de25f699ac9,41,Canada,"[""indian""]","{""indian"": 0.9044, ""hardcore"": 0.0229, ""disney"": 0.0727}"
2c569161-48be-4401-8cf3-ff85b91f0865,54,Japan,"[""metalcore""]","{""metalcore"": 0.7512, ""dancehall"": 0.084, ""edm"": 0.0443, ""r-n-b"": 0.0641, ""breakbeat"": 0.0564}"
c478456c-90dc-4829-9b5a-29bee4b29e9b,57,Australia,"[""latin""]","{""latin"": 0.89, ""reggae"": 0.0414, ""cantopop"": 0.0433, ""death-metal"": 0.0253}"
debb095f-589e-4191-8059-dec5f7dc62f9,58,Australia,"[""latino""]","{""latino"": 0.8737, ""children"": 0.0164, ""electronic"": 0.0469, ""disco"": 0.063}"
8d141f11-a51a-455a-a18e-2201e6dcfce4,28,Japan,"[""progressive-house""]","{""progressive-house"": 0.9156, ""children"": 0.0416, ""psych-rock"": 0.017, ""bluegrass"": 0.0258}"
142e9aeb-aa3e-4de1-8259-53794cd2f1bc,22,France,"[""reggae"", ""soul""]","{""reggae"": 0.5874, ""soul"": 0.3006, ""idm"": 0.0246, ""synth-pop"": 0.0319, ""dub"": 0.0165, ""electronic"": 0.0389}"
2cb3b386-4c6e-452f-aaf8-f252ccbdd6db,43,France,"[""acoustic""]","{""acoustic"": 0.8695, ""detroit-techno"": 0.0531, ""club"": 0.0554, ""emo"": 0.0221}"
697e04bc-163f-4ecb-80e7-d948d2e4bb53,49,Canada,"[""sertanejo""]","{""sertanejo"": 0.8516, ""british"": 0.0194, ""funk"": 0.0536, ""garage"": 0.0513, ""piano"": 0.0241}"
3623ad18-2332-4d4d-acaa-2cdee87b0533,31,Brazil,"[""dancehall""]","{""dancehall"": 0.8103, ""industrial"": 0.0451, ""goth"": 0.0813, ""j-rock"": 0.0319, ""house"": 0.0313}"
54db6561-b990-45b2-a0be-b40b1ab9dedc,39,Mexico,"[""forro""]","{""forro"": 0.8515, ""comedy"": 0.038, ""r-n-b"": 0.0274, ""jazz"": 0.0399, ""j-pop"": 0.0431}"
12528992-6b40-4724-bc5c-c2cb73baff5c,25,Canada,"[""detroit-techno""]","{""detroit-techno"": 0.8822, ""j-idol"": 0.0798, ""french"": 0.038}"
04bd50ca-2fdf-4f2a-b9ba-52a277f6b2ee,63,Canada,"[""j-idol"", ""hip-hop""]","{""j-idol"": 0.5226, ""hip-hop"": 0.2582, ""progressive-house"": 0.0538, ""sad"": 0.0521, ""sleep"": 0.0594, ""electro"": 0.054}"
de4c0832-e88f-4335-b76f-8ec837ab9047,32,India,"[""power-pop"", ""romance"", ""opera""]","{""power-pop"": 0.5041, ""romance"": 0.2145, ""opera"": 0.2055, ""punk"": 0.0234, ""industrial"": 0.0209, ""metal"": 0.0316}"
d50f1f63-112c-4fdf-87d0-18f774cf7ee7,46,France,"[""alternative""]","{""alternative"": 0.8567, ""mpb"": 0.0461, ""rock"": 0.0153, ""metal"": 0.038, ""comedy"": 0.0438}"
697658f2-5d5b-4b99-b2b7-986954ecb428,56,France,"[""heavy-metal"", ""power-pop"", ""progressive-house""]","{""heavy-metal"": 0.5624, ""power-pop"": 0.2343, ""progressive-house"": 0.116, ""mpb"": 0.0445, ""dubstep"": 0.0262, ""punk-rock"": 0.0166}"
cf701026-4afb-4bf4-a4f2-5fd4923e964e,37,USA,"[""sertanejo""]","{""sertanejo"": 0.8294, ""punk"": 0.0666, ""power-pop"": 0.0385, ""disco"": 0.0655}"
a7ea1797-6e61-48d3-8d97-6526e9d9ab71,32,India,"[""folk""]","{""folk"": 0.8776, ""children"": 0.0842, ""dance"": 0.0382}"
739947b6-64de-4b7b-bf5b-f41b6ef2dd96,45,USA,"[""classical"", ""idm"", ""k-pop""]","{""classical"": 0.4984, ""idm"": 0.267, ""k-pop"": 0.1424, ""dub"": 0.0234, ""french"": 0.0183, ""soul"": 0.0125, ""piano"": 0.038}"
6bf6c926-f1b1-4bd0-bddf-8b270b3abd8f,35,Canada,"[""guitar""]","{""guitar"": 0.8604, ""folk"": 0.0557, ""punk-rock"": 0.0531, ""new-age"": 0.0309}"
0bdb203b-de4e-44dd-aea2-01528906c64f,41,France,"[""mpb""]","{""mpb"": 0.9361, ""progressive-house"": 0.0401, ""sleep"": 0.0238}"
dc2cb786-a73c-4bd8-aa56-66c7fc7b587a,44,France,"[""breakbeat"", ""metalcore"", ""new-age""]","{""breakbeat"": 0.4953, ""metalcore"": 0.2932, ""new-age"": 0.1357, ""kids"": 0.0197, ""rock"": 0.0561}"
91c40c68-608d-4c5f-b7c5-0f32c2c06ffd,26,UK,"[""grunge""]","{""grunge"": 0.8583, ""german"": 0.0576, ""songwriter"": 0.0383, ""classical"": 0.0457}"
2d98b769-cb3a-4ad1-815d-e3168f4bf7a0,54,Japan,"[""deep-house""]","{""deep-house"": 0.9087, ""progressive-house"": 0.0449, ""hard-rock"": 0.0465}"
59f0f27c-402b-456e-8c14-d7e343a01ab0,57,USA,"[""r-n-b""]","{""r-n-b"": 0.8254, ""idm"": 0.0476, ""opera"": 0.0756, ""salsa"": 0.0514}"
eec80843-23ff-43a0-9446-de7c87db68cb,49,Canada,"[""classical""]","{""classical"": 0.8794, ""trance"": 0.0746, ""electro"": 0.046}"
ae68cb69-b2d5-47e3-9598-3548d8af824d,40,USA,"[""latin"", ""electro""]","{""latin"": 0.6553, ""electro"": 0.2668, ""dance"": 0.0136, ""goth"": 0.0391, ""minimal-techno"": 0.0252}"
f69ca355-07c1-485c-a3da-f1620f4e7795,31,India,"[""mandopop"", ""chill""]","{""mandopop"": 0.6517, ""chill"": 0.2737, ""deep-house"": 0.0276, ""indie"": 0.047}"
8656c16c-2d0f-470d-ab63-59b98cf79026,33,Canada,"[""latino"", ""forro""]","{""latino"": 0.6123, ""forro"": 0.2824, ""british"": 0.0439, ""songwriter"": 0.0178, ""salsa"": 0.0326, ""spanish"": 0.011}"
accdad2c-cce8-4279-8b10-bc5f5158fa34,34,Japan,"[""psych-rock"", ""industrial""]","{""psych-rock"": 0.581, ""industrial"": 0.3531, ""club"": 0.0299, ""techno"": 0.036}"
695c0942-f2a2-45eb-81ca-514311d0c380,57,India,"[""turkish"", ""breakbeat"", ""pop""]","{""turkish"": 0.5093, ""breakbeat"": 0.2958, ""pop"": 0.1314, ""soul"": 0.0395, ""heavy-metal"": 0.0241}"
47449718-37a9-42a0-b4b5-9ebde6f2751a,25,UK,"[""j-pop""]","{""j-pop"": 0.844, ""latino"": 0.0315, ""goth"": 0.0765, ""metal"": 0.048}"
